name,review,image
Grisport Tiben Mid,"Geschreven bij GRI Tiben Mid
Vermoedelijk productiefout in mijn levering (1 vd “veterogen “ zat los. Teruggestuurd en snel aankoopbedrag retour. Normaal gesproken prima schoenen.",https://media.s-bol.com/qpA7WPn65z73/yJoAwW/550x377.jpg
Grisport Tiben Mid,"Geschreven bij GRI Tiben Mid
Een prachtige stevige mooie fijne wandelschoen",https://media.s-bol.com/qpA7WPn65z73/yJoAwW/550x377.jpg
Grisport Tiben Mid,"Geschreven bij GRI Tiben Mid
Prachtig leren schoenen hopelijk lopen ze ook lekker neem een maat kleiner ze vallen echt groot deze retour gezonden en heb maat 37 genomen.",https://media.s-bol.com/qpA7WPn65z73/yJoAwW/550x377.jpg
Craghoppers Wandelschoenen Jacara Dames,"Geschreven bij Craghoppers Wandelschoenen Jacara Dames Donkergrijs Maat 41
Ziet er zeer slecht afgewerkt uit, valt klein uit en direct terug gestuurd",https://media.s-bol.com/1WoKjrY3onqm/550x335.jpg
Albatros Mont Blanc CTX Mid 676440 - Bruin,"Geschreven bij Albatros Mont Blanc CTX Mid 676440 - Bruin - 43
Slecht verluchting.Zeer slecht binnenzool (te klein en schuift al wandelend, uiteinde binnenzol voelbaar op helft van dikke teen).Binnen zool komt ook mee los bij uittrekken schoen.",https://media.s-bol.com/g6g2nJKYy7PZ/r8MrE72/550x377.jpg
Keen Targhee III Heren Wandelsandalen Bison/Mulch | Bruin | Leer |,"Geschreven bij Keen Targhee III Heren Wandelsandalen Bison/Mulch | Bruin | Leer | Maat 42 | K1022427
ik heb al een tijdje een paar Keen ArroyoII en ben daar heel tevreden mee.(zie mijn review aldaar). Ik dacht een 2de paar te kopen om binnenshuis te dragen maar ze waren uitverkocht. Dan maar de TargheeIII besteld omdat de omschrijving +/- hetzelfde is. Ze zijn goedkoper, dus dat moet ergens aan liggen.Kwaliteit, pasvorm, afwerking is hetzelfde als de ArroyoII maar ik ondervind dat de zool iets soepeler is. Dit is goed voor mij omdat ik ze toch binnenshuis ga gebruiken, voor outdoor geef ik toch de voorkeur aan mijn Arroyo's.Spijtig dat bij deze TargheeIII de binnenzool niet verwijderbaar is, vandaar mijn 4 sterren.",https://media.s-bol.com/RBY04Q88Kvqz/nZ33r4/550x270.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 40
Lopen heerlijk met een fijne zool en leest",https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 39
Heerlijke soepele wndelschoenen die ook warm zitten",https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 36
Comfortabel",https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg
Lomer Maipos MTX,"Geschreven bij Lomer Maipos MTX zwart wandelschoenen uni (70004.B.02)
Heel erg mooie schoenen, zeker voor waterdichte. Geschikt voor zowel casual als nette gelegenheden. Ze voelen heel degelijk aan. Voor mijn reuma helaas niet voldoende steun bij de hiel/achillespees dus om die reden weer teruggestuurd.",https://media.s-bol.com/76LvD4OzNPpA/550x325.jpg
Keen Arroyo II Heren Wandelschoenen Slate Black/Bronze Green |  Bruin | Leer | Maat 48.5,"Geschreven bij Keen Arroyo II Heren Wandelschoenen Gargoyle/Tawny Olive | Groen | Leer | Maat 43 | K1002426
Gemakkelijke wandelsandaal. Mijn man wil geen andere meer.",https://media.s-bol.com/RkXEmPWrNO2q/2xLQxJM/550x291.jpg
Keen Arroyo II Heren Wandelschoenen Slate Black/Bronze Green |  Bruin | Leer | Maat 48.5,"Geschreven bij Keen Arroyo II Heren Wandelschoenen Slate Black/Bronze Green |  Bruin | Leer | Maat 42
Deze hybride sandaal-stapschoen doet wat ervan geschreven wordt. Hij ziet er stoer en zwaar uit maar is licht en toch stevig aan de voet. De zool heeft voldoende grip om er een stevige wandeling mee te maken en de voeten worden toch goed verlucht. Ze zijn aangenaam om dragen met of zonder kousen. De tip is stevig zodat je je tenen niet kan kwetsen. Door het wat speciaal veter-systeem zijn ze snel aan en uit te doen. Wat voor mij echt de doorslag gaf om deze aan te schaffen, is het feit dat de zolen kunnen verwijderd worden en er je eigen (speciale) zolen gemakkelijk kan insteken. Ik las 2 reviews die zegden om een maatje kleiner te nemen dan je andere schoenen, wel voor mij geldt dit niet. Ik heb een 42 voor al mijn schoenen en ook voor deze ArroyoII en ze passen perfect. Ik vraag me een beetje af of het speciale vetersysteem lang voldoende gaat aansluiten, maar als dit ooit een probleem geeft, vervang ik ze eenvoudig door gewone veters. Ik gebruik ze wel niet voor lange dagtochten omdat ik daarvoor liever mijn hoge bottinen heb waar mijn enkels stevig gesteund worden.",https://media.s-bol.com/RkXEmPWrNO2q/2xLQxJM/550x291.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 45
Lang gezocht naar schoenen met een brede pasvorm en heb die met deze gevonden. Vooral de teenruimte is een verademing.",https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 42
Hele fijne wandelschoenen met brede pasvorm. Ik heb ze niet in hoeven lopen ze zaten meteen goed. Het herenmodel heeft een bredere pasvorm daarom heb ik hier voor gekozen.Helaas liet bij de vierde wandeling er een haakje los waar de veter om heen moet. Ik heb dit gemeld en kreeg heel snel antwoord. Ik krijg een paar nieuwe schoenen. Nu wist ik niet wat ik moest verwachten maar dit is boven verwachting. Dit is topservice !Dank jullie wel ToExplore.",https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43
fijne pasvorm, mooi materiaal",https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43
Perfecte pasvorm en lopen lekker",https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,Goede keus,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43
Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen.",https://media.s-bol.com/7AwAgMojLq18/550x352.jpg
Regatta Holcombe Wandelschoenen Mannen,"Geschreven bij Regatta Holcombe IEP Low Outdoorschoenen Heren  Wandelschoenen - Maat 47 - Mannen - blauw/grijs
fijne stevige schoenen,ze waren wel iets krap voorin dus ik heb ze laten uitrekken bij de schoenmaker.kan mensen met deze maat adviseren om 47 half te nemen.",https://media.s-bol.com/R1mjWQNMRJWw/DYpOwY/550x404.jpg
Regatta Holcombe Wandelschoenen Mannen,"Geschreven bij Regatta Holcombe IEP Low Heren Wandelschoenen - Navy/Grijs - Maat 48
Prima , stevige wandelschoen. Alleen de binnenkant van de hiel zou steviger kunnen.",https://media.s-bol.com/R1mjWQNMRJWw/DYpOwY/550x404.jpg
Meindl Vakuum Lady Ultra,"Geschreven bij Meindl Vakuum Ultra Gore-tex Dames Wandelschoenen 2848-96 - Kleur Bruin - Maat 38
Wandel al meerdere jaren op deze schoen. Koop nu weer exact dezelfde. Goed is goed. De schoen is robuust, degelijk, waterdicht, gewoon goed.",https://media.s-bol.com/Rwwpq4AZ3vxO/xvZjDjq/550x527.jpg
Meindl Vakuum Lady Ultra,Al eerder Meindl's gehad en kende de pasvorm. Daarom was online bestellen hier een optie. Snelle levering,https://media.s-bol.com/Rwwpq4AZ3vxO/xvZjDjq/550x527.jpg
Meindl Vakuum Lady Ultra,"Geschreven bij Meindl Vakuum Ultra Gore-tex Dames Wandelschoenen 2848-96 - Kleur Bruin - Maat 38
Heel goede wandelbottinen , direct ok bij eerste wandeling , geen inlooptijd nodig .",https://media.s-bol.com/Rwwpq4AZ3vxO/xvZjDjq/550x527.jpg
Regatta Lady Holcombe IEP Waterdichte Middelhoge Wandellaarzen - Wandelschoenen - Vrouwen - Zwart Blauw,"Geschreven bij Regatta Holcombe Wandelschoenen Mannen - Bruin - Maat 40
prettige wandelschoen",https://media.s-bol.com/mwJvkj7N9l00/550x393.jpg
Grisport Zermatt Mid,"Geschreven bij Grisport Zermatt Mid Wandelschoenen Unisex - Black - Maat 44
Deze schoenen zijn absoluut niet waterdicht!",https://media.s-bol.com/765o3yQYnR5Q/550x404.jpg
Grisport Zermatt Mid,"Geschreven bij Grisport Zermatt Mid Wandelschoenen Unisex - Green - Maat 42
Prima wandelschoen voldoet aan de verwachting",https://media.s-bol.com/765o3yQYnR5Q/550x404.jpg
Grisport Zermatt Mid,"Geschreven bij Grisport Zermatt Mid Wandelschoenen Unisex - Green - Maat 46
Had deze schoenen al bij Wkp gezien, zitten heel goed. En daarom wist ik dat ik een maat groter moest hebben.",https://media.s-bol.com/765o3yQYnR5Q/550x404.jpg
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Perfecte wandelschoen zeker als je wat een brede voet hebt.Kan je de hele dag dragen zijn licht aan de voet en zeker steun genoeg voor de hele dag in de bergen in Tirol te vertoeven.Zeker een aanrader",https://media.s-bol.com/gkGx5G1lVVm6/550x361.jpg
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Passen goed in eigen maat en een mooie wandelschoen. Ze zijn wel wat breed en lastig smaller te maken met de veters (ik heb geen smalle of brede voeten, standaard voeten). Veters hebben veel stretch en gaan regelmatig los als je er geen dubbele knoop in legt. Schoenen zitten lekker en zijn goed waterdicht. Geen blaren of drukplekken na de eerste wandeling van 8 km.",https://media.s-bol.com/gkGx5G1lVVm6/550x361.jpg
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 38
Te klein voor een 38",https://media.s-bol.com/gkGx5G1lVVm6/550x361.jpg
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Schoenen zitten lekker , hoefde er niet aan te wennen",https://media.s-bol.com/gkGx5G1lVVm6/550x361.jpg
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 41
Lichte, stevige en waterdichte schoen.",https://media.s-bol.com/gkGx5G1lVVm6/550x361.jpg
Keen Clearwater Dames Wandelsandalen Navy/Blue Glow | Blauw | Polyester |,"Geschreven bij Keen Clearwater Dames Wandelsandalen Navy/Blue Glow | Blauw | Polyester | Maat 38 | K1022965
Prima voor de zomer wandelingen, door water of niet.",https://media.s-bol.com/x8M456BRPlGP/oZV2WJY/550x258.jpg
GRI Anden,Ik had hiervoor ook al wandelschoenen van Grisport waar ik super tevreden mee was. Deze zijn nog fijner omdat de voering voor een gedeelte uit leder bestaat.,https://media.s-bol.com/7NoDYpG50Zj/16EP4Mq/550x367.jpg
GRI Anden,Lopen lekker,https://media.s-bol.com/7NoDYpG50Zj/16EP4Mq/550x367.jpg
GRI Anden,goede stevige stappers,https://media.s-bol.com/7NoDYpG50Zj/16EP4Mq/550x367.jpg
The North Face W Litewave Fastpack II Wp Wandelschoenen Dames - Zwart - Maat 42,"Ik heb normaal maat 42. Net ietssss te klein. 42,5 was beter geweest. Maar wel aangename schoenen om te wandelen. Zeker een aanrader.",https://media.s-bol.com/m7Yz1ZOYkwG0/98oKk9D/550x423.jpg
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Leer,"Geschreven bij Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 46
Heerlijke lopers!",https://media.s-bol.com/jnknEGyJL6LB/550x270.jpg
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Leer,Aangenaam dragen en vaste voet om te wandellen,https://media.s-bol.com/jnknEGyJL6LB/550x270.jpg
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Leer,"Geschreven bij Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43
Zit goed, waterdicht voor de eerste twee uren, daarna niet of in ieder geval minder.",https://media.s-bol.com/jnknEGyJL6LB/550x270.jpg
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Leer,Top schoen. Zit lekker en kan uren wandelen zonder problemen. Zelfs 'inlopen' hoefde niet..,https://media.s-bol.com/jnknEGyJL6LB/550x270.jpg
Skechers Relment Daggett bruin wandelschoenen heren (204642 CHOC),"Geschreven bij Skechers Relment Daggett bruin wandelschoenen heren (204642 CHOC)
Zeer slecht afgewerkt aan binnenzijde  .Daardoor pijnlijk lopen.",https://media.s-bol.com/ZXJJKJXErnr5/399q4R/550x523.jpg
Teva Wandelschoenen,"Geschreven bij Teva Wandelschoenen - Maat 44 - Mannen - grijs,zwart
Naast mijn lage vol lederen wandelschoenen wilde ik een paar halfhoge gore-tex wandelschoenen voor de zeer natte dagen. Naar aanleiding van de recensies, en omdat ze in de outlet zeer sterk afgeprijsd waren voor mijn maat, heb ik deze schoenen gekocht. Zonder enige spijt. Ze zijn comfortabel. Hebben weinig inlooptijd nodig (geen). En hebben veel ruimte bij de tenen. Dat laatste is vrij uniek en erg aangenaam.Aanrader!!",https://media.s-bol.com/36MNXmvmpO8x/550x373.jpg
Teva Wandelschoenen,"Geschreven bij Teva Wandelschoenen - Maat 43 - Mannen - grijs,zwart
uiterst comfortabel, soepel, lichtvoetig",https://media.s-bol.com/36MNXmvmpO8x/550x373.jpg
Teva Wandelschoenen,"Geschreven bij Teva Wandelschoenen - Maat 44 - Mannen - olijf groen,bruin,zwart
Heel goede schoenen, maar 1 minpuntje: als je brede voeten hebt moet je de extra zool eruit nemen, anders knellen ze.",https://media.s-bol.com/36MNXmvmpO8x/550x373.jpg
Keen Terradora II Dames Wandelschoenen | | Polyurethaan (PU) |,"Geschreven bij Keen Terradora II Dames Wandelschoenen Steel Grey/Ocean Wave |  Grijs | Mesh | Maat 38
Mooie wandelschoen, maat valt normaal. Voor mij was hij te smal, ik merkte dat mijn voeten gingen slapen toen ik ze eventjes (binnen) aan had. Dus helaas toch terug moeten sturen.  Ik heb overigens geen brede voet, dus het is wel echt een smalle schoen.",https://media.s-bol.com/EWLKnKp4kq50/MZNnnG3/550x268.jpg
Meindl Lite Trail Gore-tex Dames Wandelschoenen - Kleur,"Geschreven bij Meindl Lite Trail Lady GTX wandelschoen - Jeans/azur - Schoenen - Wandelschoenen - Lage schoenen
Lopen zo fijn , je stapt zo eind weg",https://media.s-bol.com/z9A7DoO1Nvm2/Jy6joD9/550x427.jpg
Columbia TRAILSTORM - Wandelschoenen Dames Waterdicht,"Geschreven bij Columbia TRAILSTORM - Wandelschoenen Dames Waterdicht - Maat 41
I ordered size 41, they sent size 37 :(",https://media.s-bol.com/XnMXzVBNMGWV/OymZG1G/550x257.jpg
Meindl,"Geschreven bij Meindl Ohio 2 Gore-tex Dames Wandelschoenen 3888-49 - Kleur Blauw - Maat 39
Vandaag ontvangen, heel erg blij mee.Stevige maar soepele schoenen.Heerlijke zacht stof van binnen.Snelle levering. Helemaal prima dus!",https://media.s-bol.com/NWoL3ZkLDJvK/BrOGylo/550x560.jpg
Meindl,"Geschreven bij Meindl Ohio Lady Ohio 2 GTX - Dames - Wandelschoen - A/B - Bruin
Hele fijne wandelschoenen",https://media.s-bol.com/NWoL3ZkLDJvK/BrOGylo/550x560.jpg
Meindl,"Geschreven bij Meindl Ohio Lady 2 GTX - Dames - Wandelschoen - A/B - Bruin
Zeer comfortabel, ik heb ze niet moeten inlopen want ze voelen direct goed aan en ik heb geen  pijn of last gevoeld na mijn eerste staptocht. Ik kocht eerder al een identiek paar van dit merk en zal dit opnieuw doen wanneer ze versleten zijn.",https://media.s-bol.com/NWoL3ZkLDJvK/BrOGylo/550x560.jpg
Skechers,"Geschreven bij Skechers Hillcrest Wandelschoenen Mannen - Maat 44
Zitten heerlijk, lopen heerlijk en zien er stoer uit.",https://media.s-bol.com/x8LDR0OlqXz3/QnwoBZM/550x262.jpg
Grisport Tampa Mid Unisex Wandelschoenen,De omschrijving komt niet overeen met de realiteit. De zool is niet wat de fabrikant belooft.,https://media.s-bol.com/q5D66DZknzzr/w19j0M/550x505.jpg
Adidas TERREX AX3 - Heren Wandelschoenen Trekking Outdoor Schoenen Zwart FX4575 - EU UK,"Geschreven bij adidas Terrex AX3, Mannen, Zwart, Trekkingschoen, maat: 45 1/3
schoenen zijn perfect. Advies maat groter is terecht. Leverancier Brands-Expert en of Bol slecht in levering. Geen track&trace, geen communicatie, komen een keer langs maar wanneer is niet bekend. In mijn geval niet thuis, na mail te hebben verstuurd blijkt pakket al dagen in een winkel te liggen op 3 km afstand. Ook hier niet over gecommuniceerd.",https://media.s-bol.com/8gXxY2ro64lo/B2kV8n/550x276.jpg
Columbia Redmond III Mid Heren - Heren,"Geschreven bij Columbia Redmond III Mid Wandelschoenen Heren Waterdicht - Bergschoenen Heren - Bruin - Maat 43
Hoewel ik normaal pijnlijke voeten heb zitten deze gelukkig als gegoten. Geen pijnlijke voeten en niet lomp zodat je ze niet met autorijden aan kan.",https://media.s-bol.com/qo4gY2zoD95k/kNPMGX/550x351.jpg
Columbia Redmond III Mid Heren - Heren,"Geschreven bij Columbia Redmond III Mid Wandelschoenen Heren Waterdicht - Bergschoenen Heren - Bruin - Maat 43
Zeer comfortabele wandelschoen, zit perfect aan de voet. Een aanrader!",https://media.s-bol.com/qo4gY2zoD95k/kNPMGX/550x351.jpg
Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 42
Stevige en fijn zittende schoen",https://media.s-bol.com/pz7pQnBYE61Q/550x333.jpg
Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42
Goede pasvorm hiel mag iets smaller",https://media.s-bol.com/pz7pQnBYE61Q/550x333.jpg
Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Leer - 43,"Geschreven bij Travelin' Nyborg - Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Schoen is perfect maar valt klein.Maat 39 net een half maatje te klein.",https://media.s-bol.com/pz7pQnBYE61Q/550x333.jpg
Meindl Ohio,"Geschreven bij Meindl Ohio 2 Gore-tex 3889-49 - Kleur Blauw - Maat 43
Gekocht voor mijn man omdat hij graag wandelt. Hij had dit merk al in een laag model. Deze vind hij veel fijner omdat ze hoog zijn. Hij zegt er geen zweet voeten in te krijgen, vind ze heerlijk zitten en draagt nu ook altijd. Kortom meer dan een aanrader! Alleen ze zijn echt niet blauw, maar gewoon zwart! Ook erg mooi. Besteld via een partner van bol.",https://media.s-bol.com/Wm1QrlL1v5Bn/jZRV3RB/550x559.jpg
"Skechers Hillcrest-Vast Adventure 237266-BBK, Mannen, Zwart, Trekkingschoenen, maat: 42,5","Geschreven bij Skechers Hillcrest Wandelschoenen Mannen - Maat 44
Zitten heerlijk, lopen heerlijk en zien er stoer uit.",https://media.s-bol.com/GzYAp2g0Z8Wy/gZ42lrG/550x334.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Geschreven bij Merrell Moab 2 Ventilator Wandelschoenen Heren - Zandkleur - Maat 47
Loop al jaren op dit type Merrel schoen. Bevalt erg goed. Gelijk vanaf nieuw, aantrekken en lopen maar. Koop soms een extra paar, in het geval dat dit type ooit eens van de markt mocht verdwijnen. Kortom: voor mij een top product.",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Geschreven bij Merrell Moab 2 Ventilator Wandelschoenen Heren - Zandkleur - Maat 45
Voor mij de perfecte wandelschoen!",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Geschreven bij Merrell Moab 2 Ventilator Wandelschoenen Heren - Zandkleur - Maat 42
echt een heerlijke schoen om te dragen, zeer comfortabel met stevige zool om uren op te lopen, ook prima als vrije tijds-schoen!",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Hier bij bol.com 30 euro duurder dan op een andere site. Schoen is niet bepaald duurzaam, na twee maanden ging de zool al flink kapot (garantie gelukkig). Het duurt ook even dat de schoen ingelopen is, maar dan loopt ie wel lekker.",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Geschreven bij Merrell Moab 2 Ventilator Wandelschoenen Heren - Zandkleur - Maat 42
SCHOENMAAT VALT KLEINER UIT",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Merrell Moab 2 Ventilator Wandelschoenen Heren,"Geschreven bij Merrell Moab 2 Ventilator Wandelschoenen Heren - Zandkleur - Maat 46
stevige wandelschoen aan een mooie prijs.",https://media.s-bol.com/YkX3mQPE5L2/550x330.jpg
Travelin' Assens Heren wandelschoenen - Watericht en Ademend - VIBRAM zool - leer,"Geschreven bij Travelin' Assens Heren wandelschoenen - Watericht en Ademend - VIBRAM zool - Bruin leer - Maat 44
hehe,  eindelijk iemand die een wandelaarsvoet begrijpt..niet alleen dat,, ben zelf heel vaak buiten,  meestal op onverharde wegen en paden.en echt,, ik heb veel schoenen versleten,  waarvan steeds dure merken. achteraf was dat het net niet.affijn...Deze schoenen zitten werkelijk perfect,  ook bij het lopen heb je geweldige steun om je enkel en voet.zelfs bij het stappen krijg je niet zo'n klap op je rug...goede stevige veters waar je gemakkelijk een wandelaars knoop in legt.prachtig afgewerkt,  fijne stiksels, echt wol en leer..ik zeg: proberen...",https://media.s-bol.com/qAgKENOAywA0/k5Y138K/550x385.jpg
Ecco - 511534 -Irving - Casual schoen comfort - Heren - Maat 40 - Cognac - 01053 -Cognac,"Geschreven bij Ecco - 511534 -Irving - Casual schoen comfort - Heren - Maat 41 - Cognac - 01053 -Cognac
Ik ben er blij mee het loopt erg goed",https://media.s-bol.com/qxREQNqx3NAG/550x252.jpg
Columbia REDMOND™ III WATERPROOF Dames Wandelschoenen,comfortabel aan de voeten maar niet waterdicht.,https://media.s-bol.com/YZPzv787xZ7n/DlAEnK/550x344.jpg
Columbia REDMOND™ III WATERPROOF Dames Wandelschoenen,"Geschreven bij Columbia REDMOND III - Wandelschoenen Dames Waterdicht - Ti Titanium - Maat 41
Dit zijn heel fijne comfortabele wandelschoenen met goede grip en een normale pasvorm. Je kunt er flink wat kilometers op lopen.",https://media.s-bol.com/YZPzv787xZ7n/DlAEnK/550x344.jpg
Meindl philadelphia gtx,"Geschreven bij Meindl philadelphia gtx - braun- 7.
Goede afwikkeling stevige schoen goede pasvorm",https://media.s-bol.com/YvL6vAPE6El0/550x426.jpg
Meindl philadelphia gtx,"Geschreven bij MEINDL PHILADELPHIA GTX - BRAUN- 9.
Goede  stevige schoen, mooie afwerking,  maar de hieldemping is voor mij niet voldoende waardoor ik soms enkel en kniepijn heb, vooral op verharde wegen.",https://media.s-bol.com/YvL6vAPE6El0/550x426.jpg
Meindl philadelphia gtx,"Geschreven bij MEINDL PHILADELPHIA GTX - BRAUN- 9.
Uitstekende wandelschoen. En de maat klopt perfect.",https://media.s-bol.com/YvL6vAPE6El0/550x426.jpg
Meindl philadelphia gtx,"Geschreven bij MEINDL PHILADELPHIA GTX - BRAUN- 8.
....",https://media.s-bol.com/YvL6vAPE6El0/550x426.jpg
Keen Arroyo II Heren Wandelschoenen | | Leer |,"Geschreven bij Keen Arroyo II Heren Wandelschoenen Gargoyle/Tawny Olive | Groen | Leer | Maat 43 | K1002426
Gemakkelijke wandelsandaal. Mijn man wil geen andere meer.",https://media.s-bol.com/Yqx18A4mGXjK/BrQj5QY/550x291.jpg
Keen Arroyo II Heren Wandelschoenen | | Leer |,"Geschreven bij Keen Arroyo II Heren Wandelschoenen Slate Black/Bronze Green |  Bruin | Leer | Maat 42
Deze hybride sandaal-stapschoen doet wat ervan geschreven wordt. Hij ziet er stoer en zwaar uit maar is licht en toch stevig aan de voet. De zool heeft voldoende grip om er een stevige wandeling mee te maken en de voeten worden toch goed verlucht. Ze zijn aangenaam om dragen met of zonder kousen. De tip is stevig zodat je je tenen niet kan kwetsen. Door het wat speciaal veter-systeem zijn ze snel aan en uit te doen. Wat voor mij echt de doorslag gaf om deze aan te schaffen, is het feit dat de zolen kunnen verwijderd worden en er je eigen (speciale) zolen gemakkelijk kan insteken. Ik las 2 reviews die zegden om een maatje kleiner te nemen dan je andere schoenen, wel voor mij geldt dit niet. Ik heb een 42 voor al mijn schoenen en ook voor deze ArroyoII en ze passen perfect. Ik vraag me een beetje af of het speciale vetersysteem lang voldoende gaat aansluiten, maar als dit ooit een probleem geeft, vervang ik ze eenvoudig door gewone veters. Ik gebruik ze wel niet voor lange dagtochten omdat ik daarvoor liever mijn hoge bottinen heb waar mijn enkels stevig gesteund worden.",https://media.s-bol.com/Yqx18A4mGXjK/BrQj5QY/550x291.jpg
Grisport Bergin Mid Wandelschoenen Unisex,"Aanvankelijk heel blij geweest met de Grisport Bergen Mid wandelschoenen. Ze zitten erg comfortabel en lopen soepel. Tot zo ver het goede nieuws. Na nog geen 4 maanden bijna dagelijks gebruik (uitlaten van de hond) scheurden de zolen van beide schoenen echter dwars door, ter hoogte van de bal van de voet. En flink ook. Gelukkig kon ik van bol.com een paar nieuwe krijgen. Deze gingen helaas nog korter mee. Nog geen 2 maanden later gingen de zolen weer scheuren. De schoenen wéér teruggestuurd, voor mij geen Grisport meer. Conclusie: leuk om naar te kijken, gaat echter niet lang mee.",https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg
